"tipo_bien","numero_oficio","juzgado","tipo_delito","medida","fecha_recepcion","fecha_medida","localizacion","provincia","estupefaciente_sustancia","estupefaciente_cantidad","arma_tipo","arma_numero_serie","arma_marca","arma_modelo","arma_calibre","automotor_tipo","automotor_dominio","automotor_marca","automotor_modelo","automotor_color","automotor_anio","aeronave_numero_serie","aeronave_matricula","aeronave_marca","aeronave_modelo","buque_pais","buque_nombre","buque_matricula","dinero_moneda_descripcion","dinero_cantidad","titulo_tipo","titulo_nombre_emisor","titulo_cantidad","titulo_fecha_vencimiento","titulo_categoria","titulo_bolsa_cotiza","titulo_moneda","otro_clasificacion","otro_detalle","provincia_indec_id"
"dinero",,"Tribunal Oral en lo Penal Económico Nro. 2","Inf Ley 22415 - Contrabando de estupefacientes (art. 866)","Secuestro",,,,,,,,,,,,,,,,,,,,,,,,,"Peso boliviano","200",,,,,,,,,,""
"dinero",,"Tribunal Oral en lo Penal Económico Nro. 2","Inf Ley 22415 - Contrabando de estupefacientes (art. 866)","Secuestro",,,,,,,,,,,,,,,,,,,,,,,,,"Dólar","450",,,,,,,,,,""
"dinero",,"Tribunal Oral en lo Penal Económico Nro. 2","Inf Ley 22415 - Contrabando de estupefacientes (art. 866)","Secuestro",,,,,,,,,,,,,,,,,,,,,,,,,"Peso","12",,,,,,,,,,""
"dinero",,"Tribunal Oral en lo Penal Económico Nro. 2","Inf Ley 22415 - Contrabando de estupefacientes (art. 866)","Secuestro",,,,,,,,,,,,,,,,,,,,,,,,,"Euro","320",,,,,,,,,,""
"dinero",,"Tribunal Oral en lo Penal Económico Nro. 2","Inf Ley 22415 - Contrabando de estupefacientes (art. 866)","Decomiso",,,"CAJA DE AHORROS EN PESOS N° 25033232/8 ABIERTA EN EL BCO NAC ARG A NOMBRE DE PJN-0500/335-CSJN-FONDOS LEY 2373",,,,,,,,,,,,,,,,,,,,,,"Peso","6735",,,,,,,,,,""
"dinero",,"Tribunal Oral en lo Penal Económico Nro. 2","Inf Ley 22415 - Contrabando de estupefacientes (art. 866)","Secuestro",,,"CAJA DE AHORRO EN PESOS N° 25033232/8 ABIERTA EN EL BCO NAC ARG A NOMBRE DE PJN-0500/335-CSJN-FONDOS LEY 23737",,,,,,,,,,,,,,,,,,,,,,"Dólar","406",,,,,,,,,,""
"dinero",,"Tribunal Oral en lo Penal Económico Nro. 2","Inf Ley 22415 - Contrabando de estupefacientes (art. 866)","Secuestro",,,,,,,,,,,,,,,,,,,,,,,,,"Peso","112",,,,,,,,,,""
"dinero",,"Tribunal Oral en lo Penal Económico Nro. 2","Inf Ley 22415 - Contrabando de estupefacientes (art. 866)","Secuestro",,,,,,,,,,,,,,,,,,,,,,,,,"Peso uruguayo","819",,,,,,,,,,""
"dinero",,"Tribunal Oral en lo Penal Económico Nro. 3","INFRACCION ley 22415 - CODIGO ADUANERO","Afectado a otra medida",,,,,,,,,,,,,,,,,,,,,,,,,"Euro","1500",,,,,,,,,,""
"estupefaciente","1399","Cámara de Casación Penal - Sala 1","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Decomiso",,"2017-06-02",,,"Cocaína","1434.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1823","Cámara de Casación Penal - Sala 4","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Decomiso",,"2018-06-19",,,"Cocaína","200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1823","Cámara de Casación Penal - Sala 4","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Decomiso",,"2018-06-19",,,"Marihuana","22000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1866","Cámara de Casación Penal - Sala 4","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Decomiso",,"2018-07-13",,,"Marihuana","3050",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1848","Fiscalía Nacional en lo Penal Económico n° 10","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"BOVEDA DE SEGURIDAD DE LA ADUANA DE BUENOS AIRES",,"Cocaína","124",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1243","Fiscalía Nacional en lo Penal Económico n° 10","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"DIVISIÓN GESTIÓN DE SECUESTROS (SDG OAM) AFIP-DGA",,"No informada ","2108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1646","Fiscalía Nacional en lo Penal Económico n° 10","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"ADUANA DE BUENOS AIRES","Buenos Aires","Marihuana","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06"
"estupefaciente","1645","Fiscalía Nacional en lo Penal Económico n° 10","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"ADUANA DE BUENOS AIRES","Buenos Aires","Extasis","95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06"
"estupefaciente","1329","Fiscalía Nacional en lo Penal Económico n° 10","Inf Ley 22415 - Tentativa de contrabando (arts. 871 a 873)","Secuestro",,,"Bóveda de Seguridad de la D.G.A.",,"Extasis","128",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1341","Fiscalía Nacional en lo Penal Económico n° 10","Inf Ley 22415 - Tentativa de contrabando (arts. 871 a 873)","Secuestro",,,"Bóveda de Seguridad de la D.G.A.",,"Extasis","27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1330","Fiscalía Nacional en lo Penal Económico n° 10","Inf Ley 22415 - Tentativa de contrabando (arts. 871 a 873)","Secuestro",,,"Bóveda de Seguridad de la D.G.A.",,"Extasis","58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1331","Fiscalía Nacional en lo Penal Económico n° 10","Inf Ley 22415 - Tentativa de contrabando (arts. 871 a 873)","Secuestro",,,"Bóveda de Seguridad de la D.G.A.",,"Extasis","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1328","Fiscalía Nacional en lo Penal Económico n° 10","Inf Ley 22415 - Tentativa de contrabando (arts. 871 a 873)","Secuestro",,,"Bóveda de Seguridad de la D.G.A.",,"Extasis","27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1340","Fiscalía Nacional en lo Penal Económico n° 10","Inf Ley 22415 - Tentativa de contrabando (arts. 871 a 873)","Secuestro",,,"Bóveda de Seguridad de la D.G.A.",,"Extasis","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1342","Fiscalía Nacional en lo Penal Económico n° 10","Inf Ley 22415 - Tentativa de contrabando (arts. 871 a 873)","Secuestro",,,"Bóveda de Seguridad de la D.G.A.",,"Extasis","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1326","Fiscalía Nacional en lo Penal Económico n° 10","Inf Ley 22415 - Tentativa de contrabando (arts. 871 a 873)","Secuestro",,,"Bóveda de Seguridad de la D.G.A.",,"Extasis","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1327","Fiscalía Nacional en lo Penal Económico n° 10","Inf Ley 22415 - Tentativa de contrabando (arts. 871 a 873)","Secuestro",,,"Bóveda de Seguridad de la D.G.A.",,"Extasis","25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1343","Fiscalía Nacional en lo Penal Económico n° 10","Inf Ley 22415 - Tentativa de contrabando (arts. 871 a 873)","Secuestro",,,"Bóveda de Seguridad de la D.G.A.",,"Extasis","6526",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1346","Fiscalía Nacional en lo Penal Económico n° 10","Inf Ley 22415 - Tentativa de contrabando (arts. 871 a 873)","Secuestro",,,,,"Cocaína","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1325","Fiscalía Nacional en lo Penal Económico n° 10","Inf Ley 22415 - Tentativa de contrabando (arts. 871 a 873)","Secuestro",,,"Bóveda de Seguridad de la D.G.A.",,"Extasis","6605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1334","Fiscalía Nacional en lo Penal Económico n° 10","Inf Ley 22415 - Tentativa de contrabando (arts. 871 a 873)","Secuestro",,,"Bóveda de Seguridad de la D.G.A.",,"Extasis","59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1336","Fiscalía Nacional en lo Penal Económico n° 10","Inf Ley 22415 - Tentativa de contrabando (arts. 871 a 873)","Secuestro",,,"Bóveda de Seguridad de la D.G.A.",,"Extasis","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1338","Fiscalía Nacional en lo Penal Económico n° 10","Inf Ley 22415 - Tentativa de contrabando (arts. 871 a 873)","Secuestro",,,"Bóveda de Seguridad de la D.G.A.",,"Cocaína","214",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1332","Fiscalía Nacional en lo Penal Económico n° 10","Inf Ley 22415 - Tentativa de contrabando (arts. 871 a 873)","Secuestro",,,"Bóveda de Seguridad de la D.G.A.",,"Extasis","132",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1333","Fiscalía Nacional en lo Penal Económico n° 10","Inf Ley 22415 - Tentativa de contrabando (arts. 871 a 873)","Secuestro",,,"Bóveda de Seguridad de la D.G.A.",,"Extasis","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1339","Fiscalía Nacional en lo Penal Económico n° 10","Inf Ley 22415 - Tentativa de contrabando (arts. 871 a 873)","Secuestro",,,"Bóveda de Seguridad de la D.G.A.",,"Extasis","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1335","Fiscalía Nacional en lo Penal Económico n° 10","Inf Ley 22415 - Tentativa de contrabando (arts. 871 a 873)","Secuestro",,,"Bóveda de Seguridad de la D.G.A.",,"Extasis","42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1337","Fiscalía Nacional en lo Penal Económico n° 10","Inf Ley 22415 - Tentativa de contrabando (arts. 871 a 873)","Secuestro",,,"Bóveda de Seguridad de la D.G.A.",,"Extasis","26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1358","Fiscalía Nacional en lo Penal Económico n° 10","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,"2017-07-17","UOSP METROPOLITANA DE LA POLICÍA DE SEGURIDAD AEROPORUARIA",,"Cocaína","2071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1344","Fiscalía Nacional en lo Penal Económico n° 10","Inf Ley 22415 - Tentativa de contrabando (arts. 871 a 873)","Secuestro",,,"Bóveda de Seguridad de la D.G.A.",,"Extasis","143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1345","Fiscalía Nacional en lo Penal Económico n° 10","Inf Ley 22415 - Tentativa de contrabando (arts. 871 a 873)","Secuestro",,,"Bóveda de Seguridad de la D.G.A.",,"Extasis","143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1399","Cámara de Casación Penal - Sala 1","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Decomiso",,"2017-06-02",,,"Marihuana","9.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1894","Cámara de Casación Penal - Sala 1","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Decomiso",,"2018-08-08",,,"Cocaína","1028",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1894","Cámara de Casación Penal - Sala 1","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Decomiso",,"2018-08-08",,,"Marihuana","29773",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1473","Cámara de Casación Penal - Sala 1","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Decomiso",,,,,"Marihuana","2584000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1712","Cámara de Casación Penal - Sala 1","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Decomiso",,"2018-04-19",,,"Cocaína","12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1486","Cámara de Casación Penal - Sala 1","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Decomiso",,,,,"Cocaína","1041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1486","Cámara de Casación Penal - Sala 1","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Decomiso",,,,,"De uso Farmacológico","11487",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1486","Cámara de Casación Penal - Sala 1","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Decomiso",,,,,"Marihuana","20159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1435","Cámara de Casación Penal - Sala 4","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Decomiso",,"2017-09-18",,,"Marihuana","33680",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1394","Cámara de Casación Penal - Sala 4","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Decomiso",,"2017-05-22",,,"Marihuana","79900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1392","Cámara de Casación Penal - Sala 4","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Decomiso",,"2017-05-11",,,"Marihuana","54739",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","402","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"SECCION DE SECUESTROS DE LA DIVISION REZAGOS Y COMERCIALIZACION DE LA DIRECCION GENERAL DE ADUANAS",,"Cocaína","1100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","2117","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"POLICIA DE SEGURIDAD AEROPORTUARIA",,"Cocaína","12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","315","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"DEPOSITADA EN LA SECCION SECUESTROS DE LA DIVISION REZAGOS Y COMERCIALIZACION DE LA DIR. GRAL. DE ADUANAS",,"Cocaína","377",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","2106","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,,,"Cocaína","260",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","316","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"DEPOSITADA A DISPOSICION DEL JUZGADO EN LA POLICIA DE SEGURIDAD AEROPORTUARIA",,"Cocaína","422",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","2111","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO",,,,"POLICIA DE SEGURIDAD AEROPORTUARIA",,"Cocaína","744",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","2107","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"POLICIA DE SEGURIDAD AEROPORTUARIA",,"Cocaína","1400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","2108","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO",,,,"POLICÍA DE SEGURIDAD AEROPORTUARIA",,"Cocaína","429",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","322","Juzgado en lo Penal Económico 3","Inf Ley 22415 - Contrabando de estupefacientes (art. 866)","Secuestro",,,,,"Cocaína","620",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","685","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,,,"Cocaína","359",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1584","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"DIRECCIÓN GENERAL DE ADUANA",,"Marihuana","175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1585","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"DIVISIÓN REZAGOS Y COMERCIALIZACIÓN DE LA DIRECCIÓN GENERAL DE ADUANA","Buenos Aires","Cocaína","102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06"
"estupefaciente","1586","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"DIRECCIÓN GENERAL DE ADUANA","Buenos Aires","Cocaína",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06"
"estupefaciente","1601","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"BÓVEDA DE LA DIRECCIÓN GENERAL DE ADUANA",,"Marihuana","365",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1595","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"POLICÍA DE SEGURIDAD AEROPORTUARIA",,"Cocaína","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1596","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"DIRECCIÓN GENERAL DE ADUANAS",,"Marihuana","19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1600","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"DIVISIÓN GESTIÓN DE SECUESTROS DE LA DIRECCIÓN GENERAL DE ADUANAS",,"Extasis","37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1607","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"DIVISIÓN GESTIÓN DE SECUESTROS DE LA DIRECCIÓN GENERAL DE ADUANAS","Buenos Aires","Cocaína","420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06"
"estupefaciente","1610","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"POLICIA DE SEGURIDAD AEROPORTUARIA","Buenos Aires","Cocaína","2032",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06"
"estupefaciente","1609","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"DIRECCIÓN GENERAL DE LA ADUANA",,"Marihuana","584",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1608","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"POLICIA DE SEGURIDAD AEROPORTUARIA",,"Cocaína",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1611","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"DIRECCIÓN GENERAL DE ADUANA",,"Marihuana","195",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1606","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"DIRECCIÓN GENERAL DE LA ADUANA",,"Marihuana","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","405","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,,,"Cocaína","849",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","404","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,,,"Cocaína","104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","401","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,,,"Cocaína","332",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","686","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"DIRECION GENERAL DE ADUANA",,"Marihuana","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","687","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"SECCION SECUESTROS DE LA AFIP/ DGA",,"LSD","245",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","691","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"POLICIA DE SEGURIDAD AEROPORTUARIA",,"Cocaína","528",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","11","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,,,"Marihuana","8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","688","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,,,"No informada ","704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","75","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"DIRECCION GENERAL DE ADUANAS",,"Cocaína","1210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","75","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"DIRECCION GENERAL DE ADUANAS",,"Cocaína","531",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","72","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"SECCION SECUESTROS DE LA DIRECCION GENERAL ADUANAS",,"Cocaína","971",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","71","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,,,"No informada ","694",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","74","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"DIRECCION GENERAL DE ADUANAS",,"Cocaína","3020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","14","Juzgado en lo Penal Económico 3","Inf Ley 22415 - Contrabando de estupefacientes (art. 866)","Secuestro",,,,,"Cocaína","2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","73","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"SECCION SECUESTROS DE LA DIVICION DE REZAGOS Y COMERCIALIZACION DE LA DIRECCION GENERAL DE ADUANAS",,"Cocaína","529",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","76","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"DIRECCION GENERAL DE ADUANAS",,"Cocaína","8350",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","15","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"POLICIA DE SEGURIDAD AEROPORTUARIA",,"Cocaína","762",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1063","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"BOVEDA CORRESPONDIENTE DE LA DIVISION GESTION DE SECUESTROS DE LA DIRECCION GENERAL DE ADUANAS.",,"Cocaína","350",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","80","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,,,"No informada ","938",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","77","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"SECCION SECUESTROS DE LA DIVICION DE REZAGOS Y COMERCIALIZACION DE LA DIRECCION GENERAL DE ADUANAS",,"Cocaína","345",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","16","Juzgado en lo Penal Económico 3","Inf Ley 22415 - Contrabando de estupefacientes (art. 866)","Secuestro",,,,,"Cocaína","232",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","82","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,,,"Cocaína","40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","70","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"DIVISION REZAGOS Y COMERCIALIZACION DE LA DIRECION GENERAL DE ADUANAS",,"Cocaína","181",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","69","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"DIRECCION GENERAL DE ADUANAS",,"Cocaína","823",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","81","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"SECCION SECUESTROS DE LA DIVISION REZAGOSY COMERCIALIZACION DE LA DIRECCION GENERAL DE ADUANAS",,"Cocaína","607",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1062","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"DIRECCION GENERAL DE ADUANA (D.G.A.) DEPOSITADO EN JUZGADO.",,"Cocaína","606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","694","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"POLICIA DE SEGURIDAD AEROPORTUARIA",,"Cocaína","588",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1060","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"SECCION SECUESTROS DE LA DIRECCION GENERAL DE ADUANAS",,"Cocaína","332",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1061","Juzgado en lo Penal Económico 3","INFRACCION ley 22415 - CODIGO ADUANERO","Secuestro",,,"DEPOSITADA EN LA BOVEDA CORRESPONDIENTE A PREFECTURA NAVAL ARGENTINA, EN EL JUZGADO.",,"Cocaína","14000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
